Code,DisplayName,CodeSystem
368431000119106,Chronic kidney disease stage 2 due to drug induced diabetes,SNOMED
129181000119109,Chronic kidney disease stage 2 due to hypertension,SNOMED
90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes,SNOMED
741000119101,Chronic kidney disease stage 2 due to type 2 diabetes,SNOMED
433144002,Chronic kidney disease stage 3,SNOMED
284991000119104,Chronic kidney disease stage 3 due to benign hypertension,SNOMED
368441000119102,Chronic kidney disease stage 3 due to drug induced diabetes,SNOMED
129171000119106,Chronic kidney disease stage 3 due to hypertension,SNOMED
90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes,SNOMED
731000119105,Chronic kidney disease stage 3 due to type 2 diabetes,SNOMED
700378005,Chronic kidney disease stage 3A,SNOMED
1332472004,Chronic kidney disease stage 3A due to type 1 diabetes,SNOMED
1332470007,Chronic kidney disease stage 3A due to type 2 diabetes,SNOMED
700379002,Chronic kidney disease stage 3B,SNOMED
1332471006,Chronic kidney disease stage 3B due to type 1 diabetes,SNOMED
1332469006,Chronic kidney disease stage 3B due to type 2 diabetes,SNOMED
431857002,Chronic kidney disease stage 4,SNOMED
285001000119105,Chronic kidney disease stage 4 due to benign hypertension,SNOMED
368451000119100,Chronic kidney disease stage 4 due to drug induced diabetes,SNOMED
129151000119102,Chronic kidney disease stage 4 due to hypertension,SNOMED
90751000119109,Chronic kidney disease stage 4 due to type 1 diabetes,SNOMED
721000119107,Chronic kidney disease stage 4 due to type 2 diabetes,SNOMED
433146000,Chronic kidney disease stage 5,SNOMED
285011000119108,Chronic kidney disease stage 5 due to benign hypertension,SNOMED
368461000119103,Chronic kidney disease stage 5 due to drug induced diabetes,SNOMED
129161000119100,Chronic kidney disease stage 5 due to hypertension,SNOMED
90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes,SNOMED
711000119100,Chronic kidney disease stage 5 due to type 2 diabetes,SNOMED
714152005,Chronic kidney disease stage 5 on dialysis,SNOMED
714153000,Chronic kidney disease stage 5 with transplant,SNOMED
26479009,Chronic lacrimal canaliculitis,SNOMED
341561000119102,Chronic lacrimal canaliculitis of left eye,SNOMED
335951000119109,Chronic lacrimal canaliculitis of right eye,SNOMED
1343618008,Chronic lacrimal mucocele,SNOMED
29951006,Chronic laryngitis,SNOMED
195810009,Chronic laryngitis and laryngotracheitis,SNOMED
83271005,Chronic laryngotracheitis,SNOMED
236454004,Chronic lead nephropathy,SNOMED
762307002,Chronic left idiopathic vestibulopathy,SNOMED
1088451000119104,Chronic left mastoiditis,SNOMED
1303703003,Chronic left metatarsal osteomyelitis,SNOMED
1088481000119106,Chronic left tympanitis,SNOMED
5375005,Chronic left-sided congestive heart failure,SNOMED
111283005,Chronic left-sided heart failure,SNOMED
441971007,Chronic left-sided ulcerative colitis,SNOMED
309461001,Chronic lichenified atopic dermatitis,SNOMED
10057001,Chronic lichenoid pityriasis,SNOMED
63910001,Chronic lip fold dermatitis,SNOMED
1367961003,Chronic lithium nephrotoxicity,SNOMED
328383001,Chronic liver disease,SNOMED
57339008,Chronic lobular hepatitis,SNOMED
240718005,Chronic localised mucocutaneous candidiasis,SNOMED
711526005,Chronic localised pemphigoid,SNOMED
68162000,Chronic lower gastrointestinal haemorrhage,SNOMED
428091000,Chronic lower urinary tract infection,SNOMED
413839001,Chronic lung disease,SNOMED
707534000,Chronic lung disease due to surfactant disorder,SNOMED
32035007,Chronic lymphadenitis,SNOMED
78973009,Chronic lymphangitis,SNOMED
9843006,Chronic lymphocytic cholangitis-cholangiohepatitis,SNOMED
230154004,Chronic lymphocytic meningitis,SNOMED
722955006,Chronic lymphoproliferative disorder of natural killer cells,SNOMED
14183003,"Chronic major depressive disorder, single episode",SNOMED
234093002,Chronic Malayan filarial lymphadenitis,SNOMED
240829000,Chronic Malayan filariasis,SNOMED
1354863007,Chronic male primary pelvic pain syndrome,SNOMED
196356001,Chronic marginal gingivitis,SNOMED
21648003,Chronic mastitis,SNOMED
80645004,Chronic mastoiditis,SNOMED
35923002,Chronic maxillary sinusitis,SNOMED
762599007,Chronic mechanical visceral pain,SNOMED
195772001,Chronic membranous rhinitis,SNOMED
21664006,Chronic meningitis,SNOMED
128293007,Chronic mental disorder,SNOMED
236457006,Chronic mercury nephropathy,SNOMED
197613008,Chronic mesangial proliferative glomerulonephritis,SNOMED
191377002,Chronic mesenteric lymphadenitis,SNOMED
687808741000119101,Chronic metabolic acidosis,SNOMED
505156821000119104,Chronic metabolic acidosis with increased anion gap,SNOMED
128289001,Chronic metabolic disorder,SNOMED
1303694006,Chronic metatarsal osteomyelitis,SNOMED
679363171000119109,Chronic microvascular ischaemia of myocardium,SNOMED
1381852002,Chronic middle ear effusion,SNOMED
711435001,Chronic migratory panniculitis,SNOMED
57557005,Chronic milk alkali syndrome,SNOMED
95657009,Chronic mixed headache syndrome,SNOMED
7794004,Chronic motor tic disorder,SNOMED
241975000,Chronic mountain sickness,SNOMED
234568006,Chronic mucocutaneous candidiasis,SNOMED
78868004,Chronic mucoid otitis media,SNOMED
1088461000119102,Chronic mucoid otitis media of left middle ear,SNOMED
1091071000119109,Chronic mucoid otitis media of right middle ear,SNOMED
109263003,Chronic mucositis,SNOMED
707318002,Chronic multifocal candidiasis of mouth,SNOMED
762598004,Chronic musculoskeletal pain due to disease of nervous system,SNOMED
50651000087101,Chronic musculoskeletal pain due to disorder of bone,SNOMED
50661000087103,Chronic musculoskeletal pain due to disorder of joint,SNOMED
50671000087107,Chronic musculoskeletal pain due to disorder of tendon,SNOMED
762597009,Chronic musculoskeletal pain due to persistent inflammation,SNOMED
111898002,Chronic mycotic otitis externa,SNOMED
434371000124108,Chronic myelopathy,SNOMED
233880002,Chronic myocardial disorder caused by chemical or external agent,SNOMED
413844008,Chronic myocardial ischaemia,SNOMED
13125003,Chronic myometritis,SNOMED
838376007,Chronic myopathy caused by alcohol,SNOMED
47841006,Chronic nasopharyngitis,SNOMED
863957008,Chronic necrosis of liver,SNOMED
721616005,Chronic necrotising ulcerative gingivitis,SNOMED
197707007,Chronic nephritic syndrome,SNOMED
197715005,Chronic nephritic syndrome due to diffuse crescentic glomerulonephritis,SNOMED
368901000119106,Chronic nephritic syndrome due to membranoproliferative glomerulonephritis type III,SNOMED
78771000119105,"Chronic nephritic syndrome due to membranoproliferative glomerulonephritis, type 1",SNOMED
28191000119109,Chronic nephritic syndrome with membranous glomerulonephritis,SNOMED
197714009,"Chronic nephritic syndrome, dense deposit disease",SNOMED
197712008,"Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis",SNOMED
197713003,"Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis",SNOMED
197709005,"Chronic nephritic syndrome, focal and segmental glomerular lesions",SNOMED
197708002,"Chronic nephritic syndrome, minor glomerular abnormality",SNOMED
145621000119100,Chronic nephritis,SNOMED
128283000,Chronic nervous system disorder,SNOMED
35222003,Chronic neurogenic ulcer of lower limb,SNOMED
80369006,Chronic neutrophilia,SNOMED
735731005,Chronic non-infectious enteritis of uncertain aetiology,SNOMED
232236003,Chronic non-infective otitis externa,SNOMED
1088491000119109,Chronic non-infective otitis externa of left external auditory canal,SNOMED
1091101000119100,Chronic non-infective otitis externa of right external auditory canal,SNOMED
62201009,Chronic non-neuropathic Gaucher's disease,SNOMED
10637831000119101,Chronic non-pressure ulcer of ankle extending to fat level,SNOMED
10640871000119101,Chronic non-pressure ulcer of calf extending to fat level,SNOMED
10642391000119105,Chronic non-pressure ulcer of sacrum extending to fat level,SNOMED
27195007,Chronic non-psychotic brain syndrome,SNOMED
198105008,Chronic non-puerperal breast abscess,SNOMED
711497006,Chronic non-specific colitis,SNOMED
722848005,Chronic non-specific multiple ulcers of small intestine,SNOMED
232254004,Chronic non-suppurative otitis media,SNOMED
232257006,Chronic non-suppurative otitis media without effusion,SNOMED
79720007,Chronic nonalcoholic liver disease,SNOMED
54691007,Chronic nonsuppurative osteitis of jaw,SNOMED
90441002,Chronic nonsuppurative thyroiditis,SNOMED
425453009,Chronic nontraumatic dissection of thoracic aorta,SNOMED
991898981000119108,Chronic nontraumatic intracranial subdural haematoma,SNOMED
609382000,Chronic nontraumatic intracranial subdural haemorrhage,SNOMED
47938003,Chronic obliterative bronchiolitis,SNOMED
840350008,Chronic obliterative bronchiolitis caused by chemical fumes,SNOMED
840351007,Chronic obliterative bronchiolitis caused by vapour,SNOMED
10692721000119102,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma,SNOMED
240824005,Chronic obstructive bancroftian filariasis,SNOMED
185086009,Chronic obstructive bronchitis,SNOMED
1396400008,Chronic obstructive pulmonary disease caused by cigarette smoke,SNOMED
1388296002,Chronic obstructive pulmonary disease of unknown cause,SNOMED
236379002,Chronic obstructive pyelonephritis,SNOMED
698816006,Chronic occlusion of artery of extremity,SNOMED
735622003,Chronic oedema of penis,SNOMED
713356005,Chronic oesophageal scar,SNOMED
409657002,Chronic oesophagitis,SNOMED
32582007,Chronic oophoritis,SNOMED
267654007,Chronic orbital myositis,SNOMED
10194007,Chronic orchitis,SNOMED
425919003,Chronic organic mental disorder,SNOMED
75181005,Chronic orthostatic hypotension,SNOMED
54389007,Chronic ossifying alveolar periostitis,SNOMED
196461003,Chronic osteitis of jaw,SNOMED
43829003,Chronic osteoarthritis,SNOMED
232396003,Chronic osteomeatal disease,SNOMED
40970001,Chronic osteomyelitis,SNOMED
240148003,Chronic osteomyelitis of ankle,SNOMED
268019002,Chronic osteomyelitis of ankle and/or foot,SNOMED
714985003,Chronic osteomyelitis of carpal bone,SNOMED
203193005,Chronic osteomyelitis of cervical spine,SNOMED
203197006,Chronic osteomyelitis of coccyx,SNOMED
95425001,Chronic osteomyelitis of cranium,SNOMED
287053008,Chronic osteomyelitis of elbow,SNOMED
712867005,Chronic osteomyelitis of facial bone,SNOMED
240149006,Chronic osteomyelitis of femur,SNOMED
240147008,Chronic osteomyelitis of foot,SNOMED
109316003,Chronic osteomyelitis of frontal bone,SNOMED
13325005,Chronic osteomyelitis of hand,SNOMED
287055001,Chronic osteomyelitis of hip,SNOMED
203185005,Chronic osteomyelitis of humerus,SNOMED
38297003,Chronic osteomyelitis of jaw,SNOMED
287056000,Chronic osteomyelitis of knee,SNOMED
1077631000119101,Chronic osteomyelitis of left ankle,SNOMED
1077561000119108,Chronic osteomyelitis of left femur,SNOMED
1077641000119105,Chronic osteomyelitis of left foot,SNOMED
1077591000119101,Chronic osteomyelitis of left tibia,SNOMED
203189004,Chronic osteomyelitis of lower leg,SNOMED
203195003,Chronic osteomyelitis of lumbar spine,SNOMED
109697002,Chronic osteomyelitis of mandible,SNOMED
109694009,Chronic osteomyelitis of maxilla,SNOMED
66634003,Chronic osteomyelitis of multiple sites,SNOMED
109320004,Chronic osteomyelitis of nasal-orbit complex,SNOMED
1144500005,Chronic osteomyelitis of pelvis and femur,SNOMED
203186006,Chronic osteomyelitis of radius and/or ulna,SNOMED
1077611000119106,Chronic osteomyelitis of right ankle,SNOMED
1077551000119106,Chronic osteomyelitis of right femur,SNOMED
1077621000119104,Chronic osteomyelitis of right foot,SNOMED
1077571000119102,Chronic osteomyelitis of right tibia,SNOMED
203196002,Chronic osteomyelitis of sacrum,SNOMED
203184009,Chronic osteomyelitis of shoulder,SNOMED
109318002,Chronic osteomyelitis of sphenoid bone,SNOMED
109319005,Chronic osteomyelitis of temporal bone,SNOMED
203194004,Chronic osteomyelitis of thoracic spine,SNOMED
314214009,Chronic osteomyelitis of tibia,SNOMED
445063003,Chronic osteomyelitis of vertebra,SNOMED
109317007,Chronic osteomyelitis of zygomatic bone,SNOMED
53295002,Chronic otitis externa,SNOMED
194207002,Chronic otitis externa caused by Aspergillus,SNOMED
194208007,Chronic otitis externa caused by Candida,SNOMED
1088511000119104,Chronic otitis externa of left external auditory canal,SNOMED
1088471000119108,Chronic otitis externa of left external auditory canal caused by fungus,SNOMED
1091121000119109,Chronic otitis externa of right external auditory canal,SNOMED
1091081000119107,Chronic otitis externa of right external auditory canal caused by fungus,SNOMED
21186006,Chronic otitis media,SNOMED
429767005,Chronic otitis media after insertion of tympanic ventilation tube,SNOMED
1088531000119109,Chronic otitis media of left ear following insertion of tympanic ventilation tube,SNOMED
1091141000119103,Chronic otitis media of right ear following insertion of tympanic ventilation tube,SNOMED
1343699004,Chronic otitis media with effusion,SNOMED
1379958006,Chronic otitis media with perforation of tympanic membrane,SNOMED
449839003,Chronic otitis media with sanguineous effusion,SNOMED
1149226001,Chronic overdose,SNOMED
762596000,Chronic pain following radiotherapy,SNOMED
762594002,Chronic pain following surgical procedure for cancer,SNOMED
1348334001,Chronic pain of vestibule of vulva provoked by contact,SNOMED
373621006,Chronic pain syndrome,SNOMED
193184006,Chronic painful neuropathy due to diabetes,SNOMED
39231000087102,Chronic painful polyneuropathy,SNOMED
230575000,Chronic painful polyneuropathy due to diabetes,SNOMED
762595001,Chronic painful polyneuropathy following chemotherapy,SNOMED
39241000087108,Chronic painful radiculopathy,SNOMED
235494005,Chronic pancreatitis,SNOMED
767291004,Chronic pancreatitis due to acute alcohol intoxication,SNOMED
154211000119108,Chronic pancreatitis due to chronic alcoholism,SNOMED
1263995002,Chronic pancreatitis due to gallbladder calculus,SNOMED
232395004,Chronic panethmoidal sinusitis,SNOMED
88850006,Chronic pansinusitis,SNOMED
1217669004,Chronic papillary vernal conjunctivitis,SNOMED
890535001,Chronic papillomatous dermatitis due to contact with urine and/or faeces,SNOMED
402282005,Chronic papillomatous dermatitis due to urostomy,SNOMED
403127002,Chronic papular onchodermatitis,SNOMED
698754002,Chronic paralysis due to lesion of spinal cord,SNOMED
237045001,Chronic parametritis,SNOMED
198159006,Chronic parametritis and pelvic cellulitis,SNOMED
31658008,Chronic paranoid schizophrenia,SNOMED
698292000,Chronic paraplegia,SNOMED
200744008,Chronic paronychia,SNOMED
95654002,Chronic paroxysmal hemicrania,SNOMED
75419006,Chronic partial afferent loop obstruction,SNOMED
276573008,Chronic partial asphyxia of newborn,SNOMED
34736002,Chronic passive congestion of liver,SNOMED
237044002,Chronic pelvic inflammatory disease,SNOMED
128287004,Chronic peptic ulcer,SNOMED
49232000,Chronic peptic ulcer with haemorrhage,SNOMED
56461008,Chronic peptic ulcer with haemorrhage AND obstruction,SNOMED
61300005,Chronic peptic ulcer with haemorrhage AND perforation,SNOMED
55746001,Chronic peptic ulcer with haemorrhage AND with perforation but without obstruction,SNOMED
81518000,Chronic peptic ulcer with haemorrhage but without obstruction,SNOMED
77661009,"Chronic peptic ulcer with haemorrhage, with perforation AND with obstruction",SNOMED
196694009,Chronic peptic ulcer with obstruction,SNOMED
3483000,Chronic peptic ulcer with perforation,SNOMED
57871005,Chronic peptic ulcer with perforation AND obstruction,SNOMED
80953005,Chronic peptic ulcer with perforation but without obstruction,SNOMED
5492000,Chronic peptic ulcer without haemorrhage AND without perforation,SNOMED
12384004,Chronic peptic ulcer without haemorrhage AND without perforation but with obstruction,SNOMED
60400003,"Chronic peptic ulcer without haemorrhage, without perforation AND without obstruction",SNOMED
233887004,Chronic pericardial effusion caused by cholesterol,SNOMED
23627006,Chronic pericarditis,SNOMED
1088421000119107,Chronic perichondritis of left external ear,SNOMED
45431004,Chronic perichondritis of pinna,SNOMED
1091031000119106,Chronic perichondritis of right external ear,SNOMED
4264000,Chronic pericoronitis,SNOMED
37830006,Chronic perimetritis,SNOMED
5689008,Chronic periodontitis,SNOMED
196367000,Chronic periodontitis complex,SNOMED
196366009,Chronic periodontitis simplex,SNOMED
304989006,Chronic periodontitis with drifting of teeth,SNOMED
198141008,Chronic perioophoritis,SNOMED
71746008,Chronic periostitis of jaw,SNOMED
39211000087107,Chronic peripheral neuropathic pain following peripheral nerve injury,SNOMED
423674003,Chronic peripheral venous hypertension,SNOMED
198143006,Chronic perisalpingitis,SNOMED
78609007,Chronic peritoneal effusion,SNOMED
87510000,Chronic peritonitis,SNOMED
41889008,Chronic persistent hepatitis,SNOMED
38662009,Chronic persistent type B viral hepatitis,SNOMED
60037002,Chronic persistent viral hepatitis,SNOMED
28593007,Chronic petrositis,SNOMED
232406009,Chronic pharyngeal candidiasis,SNOMED
140004,Chronic pharyngitis,SNOMED
133171000119105,Chronic pharyngolaryngitis,SNOMED
413847001,Chronic phase chronic myeloid leukaemia,SNOMED
69231004,Chronic phototoxic dermatitis,SNOMED
58419006,Chronic phytophotodermatitis,SNOMED
402997002,Chronic plaque-like oral candidiasis,SNOMED
102361000119104,Chronic pneumonia,SNOMED
708026002,Chronic pneumonitis of infancy,SNOMED
599006,Chronic pneumothorax,SNOMED
238561006,Chronic podopompholyx,SNOMED
128301004,Chronic poisoning,SNOMED
1157054001,Chronic poisoning caused by substance with benzene structure,SNOMED
1351695006,Chronic polyserositis,SNOMED
699694000,Chronic post-concussion headache,SNOMED
1119304009,Chronic post-COVID-19 syndrome,SNOMED
230477005,Chronic post-traumatic headache,SNOMED
313182004,Chronic post-traumatic stress disorder,SNOMED
699241002,Chronic post-traumatic stress disorder following military combat,SNOMED
232394000,Chronic posterior ethmoidal sinusitis,SNOMED
1217670003,Chronic postoperative bacterial endophthalmitis,SNOMED
314546005,Chronic postoperative endophthalmitis,SNOMED
38731000087104,Chronic primary bladder pain syndrome,SNOMED
38741000087105,Chronic primary cervical pain,SNOMED
38751000087108,Chronic primary chest pain syndrome,SNOMED
1197659000,Chronic primary epigastric pain syndrome,SNOMED
721285007,Chronic primary gouty arthritis,SNOMED
762592003,Chronic primary headache,SNOMED
38781000087100,Chronic primary low back pain,SNOMED
38771000087102,Chronic primary musculoskeletal limb pain,SNOMED
762591005,Chronic primary musculoskeletal pain,SNOMED
762593008,Chronic primary orofacial pain,SNOMED
38791000087103,Chronic primary pelvic pain syndrome,SNOMED
38811000087102,Chronic primary thoracic pain,SNOMED
762589002,Chronic primary visceral pain,SNOMED
369445005,Chronic proctocolitis,SNOMED
417688002,Chronic progressive coccidioidal pneumonia,SNOMED
3456001,Chronic progressive non-hereditary chorea,SNOMED
95651005,Chronic progressive paraparesis,SNOMED
425369003,Chronic progressive renal failure,SNOMED
195791000119101,Chronic proliferative glomerulonephritis,SNOMED
45365002,Chronic proliferative peritonitis,SNOMED
19905009,Chronic prostatitis,SNOMED
426135001,Chronic prostatitis - chronic pelvic pain syndrome,SNOMED
238587006,Chronic prurigo,SNOMED
1197735004,Chronic pseudo-obstruction of colon,SNOMED
235829000,Chronic pseudo-obstruction of small intestine,SNOMED
441711008,Chronic psychogenic pain,SNOMED
240742009,Chronic pulmonary African histoplasmosis,SNOMED
733171006,Chronic pulmonary aspergillosis,SNOMED
240747003,Chronic pulmonary blastomycosis,SNOMED
233615002,Chronic pulmonary coccidioidomycosis,SNOMED
63841001,Chronic pulmonary congestion,SNOMED
133971000119108,Chronic pulmonary embolism,SNOMED
196028003,Chronic pulmonary fibrosis caused by chemical fumes,SNOMED
1344640009,Chronic pulmonary fibrosis caused by vapour,SNOMED
26427008,Chronic pulmonary histoplasmosis,SNOMED
276537001,Chronic pulmonary insufficiency of prematurity,SNOMED
46847001,Chronic pulmonary oedema,SNOMED
196049002,Chronic pulmonary radiation disease,SNOMED
707412000,Chronic pulmonary thromboembolism,SNOMED
707413005,Chronic pulmonary thromboembolism without pulmonary hypertension,SNOMED
75037000,Chronic pulpitis,SNOMED
197762003,Chronic pyelitis,SNOMED
63302006,Chronic pyelonephritis,SNOMED
197761005,Chronic pyelonephritis with medullary necrosis,SNOMED
221899751000119107,Chronic pyloric ulcer caused by Helicobacter pylori,SNOMED
198189004,Chronic pyometra,SNOMED
197763008,Chronic pyonephrosis,SNOMED
409552002,Chronic Q fever,SNOMED
235757002,Chronic radiation colitis,SNOMED
236629009,Chronic radiation cystitis,SNOMED
235708000,Chronic radiation enteropathy,SNOMED
236525007,Chronic radiation nephritis,SNOMED
232237007,Chronic radiation otitis externa,SNOMED
235762001,Chronic radiation proctitis,SNOMED
45941008,Chronic radiation sickness,SNOMED
724865002,Chronic radiodermatitis due to and following radiotherapy caused by ionising radiation,SNOMED
2618002,Chronic recurrent major depressive disorder,SNOMED
2561000112106,Chronic refractory cough,SNOMED
431953002,Chronic rejection of bone marrow transplant,SNOMED
431896008,Chronic rejection of cardiac transplant,SNOMED
432908002,Chronic rejection of liver transplant,SNOMED
432958009,Chronic rejection of lung transplant,SNOMED
434271002,Chronic rejection of pancreas transplant,SNOMED
236578006,Chronic rejection of renal transplant,SNOMED
236579003,Chronic rejection of renal transplant - grade 1,SNOMED
236580000,Chronic rejection of renal transplant - grade II,SNOMED
236581001,Chronic rejection of renal transplant - grade III,SNOMED
402226005,Chronic relapsing vesiculosquamous hand eczema,SNOMED
90688005,Chronic renal failure,SNOMED
723190009,Chronic renal insufficiency,SNOMED
1373675005,Chronic renocardiac syndrome,SNOMED
71103003,Chronic residual schizophrenia,SNOMED
30336007,Chronic residual schizophrenia with acute exacerbations,SNOMED
8764008,Chronic respiratory acidosis,SNOMED
90616004,Chronic respiratory alkalosis,SNOMED
846634000,Chronic respiratory condition caused by fumes,SNOMED
846635004,Chronic respiratory condition due to vapours,SNOMED
1287820006,Chronic respiratory disease originating in perinatal period,SNOMED
783182004,Chronic respiratory distress with surfactant metabolism deficiency,SNOMED
39871006,Chronic respiratory failure,SNOMED
350586651000119105,Chronic respiratory failure due to neuromuscular disease,SNOMED
971918681000119107,Chronic respiratory failure due to obstructive sleep apnoea,SNOMED
427896006,Chronic respiratory insufficiency,SNOMED
236650000,Chronic retention of urine,SNOMED
1148594002,Chronic rheumatic arthritis,SNOMED
1148765006,Chronic rheumatic carditis,SNOMED
46165000,Chronic rheumatic endocarditis,SNOMED
61012002,Chronic rheumatic heart disease with myocarditis,SNOMED
90453003,Chronic rheumatic mediastinopericarditis,SNOMED
286947004,Chronic rheumatic mitral valvulitis,SNOMED
756003,Chronic rheumatic myopericarditis,SNOMED
1149066008,Chronic rheumatic pancarditis,SNOMED
78069008,Chronic rheumatic pericarditis,SNOMED
89456004,Chronic rheumatic valvulitis,SNOMED
86094006,Chronic rhinitis,SNOMED
897657000,Chronic rhinosinusitis,SNOMED
1285576009,Chronic rhinosinusitis with multiple nasal polyps,SNOMED
762308007,Chronic right idiopathic vestibulopathy,SNOMED
1091061000119103,Chronic right mastoiditis,SNOMED
1303705005,Chronic right metatarsal osteomyelitis,SNOMED
1091091000119105,Chronic right tympanitis,SNOMED
66989003,Chronic right-sided congestive heart failure,SNOMED
10335000,Chronic right-sided heart failure,SNOMED
700377000,Chronic rupture of Achilles tendon,SNOMED
1075451000119103,Chronic rupture of anterior cruciate ligament of left knee,SNOMED
1075411000119104,Chronic rupture of anterior cruciate ligament of right knee,SNOMED
16016471000119106,Chronic rupture of lateral collateral ligament of bilateral knee joints,SNOMED
1297040002,Chronic rupture of lateral collateral ligament of knee joint,SNOMED
1075431000119109,Chronic rupture of lateral collateral ligament of left knee,SNOMED
1075391000119104,Chronic rupture of lateral collateral ligament of right knee,SNOMED
1075441000119100,Chronic rupture of medial collateral ligament of left knee,SNOMED
1075401000119102,Chronic rupture of medial collateral ligament of right knee,SNOMED
1075461000119101,Chronic rupture of posterior cruciate ligament of left knee,SNOMED
1075421000119106,Chronic rupture of posterior cruciate ligament of right knee,SNOMED
55551005,Chronic salpingitis,SNOMED
198142001,Chronic salpingo-oophoritis,SNOMED
234530009,Chronic sarcoid myopathy,SNOMED
83746006,Chronic schizophrenia,SNOMED
307177001,Chronic sciatica,SNOMED
75886002,Chronic sclerosing nonsuppurative osteomyelitis,SNOMED
109321000,Chronic sclerosing nonsuppurative osteomyelitis of facial bone,SNOMED
109322007,Chronic sclerosing nonsuppurative osteomyelitis of frontal bone,SNOMED
109691001,Chronic sclerosing nonsuppurative osteomyelitis of mandible,SNOMED
109690000,Chronic sclerosing nonsuppurative osteomyelitis of maxilla,SNOMED
109326005,Chronic sclerosing nonsuppurative osteomyelitis of nasal-orbit complex,SNOMED
109324008,Chronic sclerosing nonsuppurative osteomyelitis of sphenoid bone,SNOMED
109325009,Chronic sclerosing nonsuppurative osteomyelitis of temporal bone,SNOMED
109323002,Chronic sclerosing nonsuppurative osteomyelitis of zygomatic bone,SNOMED
448131008,Chronic sclerosing sialadenitis,SNOMED
402204009,Chronic seborrhoeic dermatitis,SNOMED
402208007,Chronic seborrhoeic otitis externa,SNOMED
36554003,Chronic selenium poisoning,SNOMED
58194007,Chronic seromucinous otitis media,SNOMED
81564005,Chronic serous otitis media,SNOMED
765152004,Chronic serous otitis media of left ear,SNOMED
765153009,Chronic serous otitis media of right ear,SNOMED
235126009,Chronic sialadenitis,SNOMED
233762004,Chronic silicosis,SNOMED
195811008,Chronic simple laryngitis,SNOMED
195765002,Chronic simple rhinitis,SNOMED
40055000,Chronic sinusitis,SNOMED
10642351000119100,Chronic skin ulcer of sacrum,SNOMED
38961000,Chronic sphenoidal sinusitis,SNOMED
27868004,Chronic steatorrhoea,SNOMED
426174008,Chronic stress disorder,SNOMED
198106009,Chronic subareolar non-puerperal abscess,SNOMED
198315005,Chronic subinvolution of uterus,SNOMED
196735001,Chronic superficial gastritis,SNOMED
109910003,Chronic suppurative mastoiditis,SNOMED
240392008,Chronic suppurative melioidosis,SNOMED
38394007,Chronic suppurative otitis media,SNOMED
1163148001,Chronic suppurative otitis media caused by Aspergillus,SNOMED
1088571000119107,Chronic suppurative otitis media of left middle ear,SNOMED
1091181000119108,Chronic suppurative otitis media of right middle ear,SNOMED
9476000,Chronic suppurative thyroiditis,SNOMED
704174008,Chronic synovitis,SNOMED
711181000124108,Chronic synovitis due to haemarthrosis,SNOMED
1295252004,Chronic synovitis of elbow due to haemarthrosis,SNOMED
1295291009,Chronic synovitis of hip due to haemarthrosis,SNOMED
1295276007,Chronic synovitis of knee due to haemarthrosis,SNOMED
711251000124108,Chronic synovitis of left elbow due to haemarthrosis,SNOMED
711201000124109,Chronic synovitis of left hip due to haemarthrosis,SNOMED
711271000124103,Chronic synovitis of left knee due to haemarthrosis,SNOMED
711291000124102,Chronic synovitis of left shoulder due to haemarthrosis,SNOMED
711211000124107,Chronic synovitis of left wrist due to haemarthrosis,SNOMED
711261000124105,Chronic synovitis of right elbow due to haemarthrosis,SNOMED
711191000124106,Chronic synovitis of right hip due to haemarthrosis,SNOMED
711281000124100,Chronic synovitis of right knee due to haemarthrosis,SNOMED
711301000124101,Chronic synovitis of right shoulder due to haemarthrosis,SNOMED
711221000124104,Chronic synovitis of right wrist due to haemarthrosis,SNOMED
1296721008,Chronic synovitis of shoulder due to haemarthrosis,SNOMED
1295228006,Chronic synovitis of wrist due to haemarthrosis,SNOMED
430396006,Chronic systolic dysfunction of left ventricle,SNOMED
441481004,Chronic systolic heart failure,SNOMED
403328001,Chronic telogen effluvium,SNOMED
230471006,Chronic tension-type headache,SNOMED
233947005,Chronic thromboembolic pulmonary hypertension,SNOMED
15712441000119103,Chronic thrombosis of inferior vena cava,SNOMED
133411000119108,Chronic thrombosis of mesenteric vein,SNOMED
143551000119106,Chronic thrombosis of splenic vein,SNOMED
132551000119104,Chronic thrombosis of subclavian vein,SNOMED
709602009,Chronic thrombosis of superficial vein of lower limb,SNOMED
132531000119105,Chronic thrombosis of superficial vein of upper limb,SNOMED
135061000119104,Chronic thrombosis of superior vena cava,SNOMED
1144912000,Chronic thrombotic microangiopathy,SNOMED
45053005,Chronic thyroiditis,SNOMED
237538007,Chronic thyroiditis with transient thyrotoxicosis,SNOMED
234094008,Chronic Timorian filarial lymphadenitis,SNOMED
240834001,Chronic Timorian filariasis,SNOMED
90979004,Chronic tonsillitis,SNOMED
73877009,Chronic tophaceous gout,SNOMED
306571000119106,Chronic tophaceous gout caused by drug,SNOMED
304321000119105,Chronic tophaceous gout due to renal impairment,SNOMED
1071311000119105,Chronic tophaceous gout of ankle,SNOMED
